"gemeindename","plz","bundesland","latitude","longitude","partnergemeinde","land","kontinent","seit","form","latitude_partner","longitude_partner"
"Teltow-Fläming (Kreis) (Luckenwalde, Stadt)","14943","Brandenburg","1.288011","103.852371","Jasz-Nagykun-Szoenok","Ungarn","Europa","1996","k","52.461205","14.157689"
"Teningen","79331","Baden-Württemberg","48.1295","7.812","La Ravoire Savoie","Frankreich","Europa","1984","p","45.5569","5.9664"
"Teterow","17166","Mecklenburg-Vorpommern","53.7754","12.5749","Fakse","Dänemark","Europa","1993","f","47.928974","16.203671"
"Teterow","17166","Mecklenburg-Vorpommern","53.7754","12.5749","Kunszentmárton","Ungarn","Europa","1993","p","47.928974","16.203671"
"Teterow","17166","Mecklenburg-Vorpommern","53.7754","12.5749","Bialogard (Belgard)","Polen","Europa","1993","p","-9.687","124.4804"
"Teterow","17166","Mecklenburg-Vorpommern","53.7754","12.5749","Johnson City","USA","Amerika","1995","f","36.3134","-82.3535"
"Teterow","17166","Mecklenburg-Vorpommern","53.7754","12.5749","Siauliai","Litauen","Europa","1999","p","55.934782","23.394631"
"Teterow","17166","Mecklenburg-Vorpommern","53.7754","12.5749","Sille le Guillaume","Frankreich","Europa","1996","f","48.1833","-0.1288"
"Teterow","17166","Mecklenburg-Vorpommern","53.7754","12.5749","Kyoto","Japan","Asien","2000","k","35","135.7666667"
"Tettnang","88069","Baden-Württemberg","47.6686","9.5913","Saint Aignan","Frankreich","Europa","1990","p","47.249132","1.329676"
"Tettnang","88069","Baden-Württemberg","47.6686","9.5913","Omagari","Japan","Asien","1989","f","43.469542","143.325245"
"Teublitz","93158","Bayern","49.2375","12.1011","Blovice","Tschech. Republik","Europa","1993","p","49.5822","13.5401"
"Teuchern","6682","Sachsen-Anhalt","51.1167","12.0167","Saint Jean Bonnefonds","Frankreich","Europa","1996","p","45.458493","4.447339"
"Teuchern","6682","Sachsen-Anhalt","51.1167","12.0167","Saint-Jean-Bonnefonds","Frankreich","Europa","1996","p","45.458493","4.447339"
"Teucherner Land (Verwaltungsgemeinschaft)","6682","Sachsen-Anhalt","51.095275","12.06367","Saint Jean Bonnefonds","Frankreich","Europa","1996","p","45.458493","4.447339"
"Teunz","92552","Bayern","49.4833","12.3833","Skalna","Tschech. Republik","Europa","1990","k","50.1703","12.3614"
"Teunz","92552","Bayern","49.4833","12.3833","Nagymanyok (Grossmanok)","Ungarn","Europa","1990","p","46.2791","18.4549"
"Thalfang","54424","Rheinland-Pfalz","49.75","7","Villeneuve-la-Guyard","Frankreich","Europa","1970","p","48.3409","3.0618"
"Thannhausen","86470","Bayern","48.2826","10.4701","Mortain","Frankreich","Europa","1981","p","48.6478","-0.9405"
"Tholey","66636","Saarland","49.4999","7.0249","Sibratsgfäll","Österreich","Europa","1969","p","47.928974","16.203671"
"Tholey","66636","Saarland","49.4999","7.0249","Basse-Goulaine","Frankreich","Europa","1989","p","47.2153","-1.4656"
"Tholey","66636","Saarland","49.4999","7.0249","Saint Benoit-sur-Loire","Frankreich","Europa","1984","p","47.80932","2.322093"
"Tholey","66636","Saarland","49.4999","7.0249","Saint Jean-Rohrbach","Frankreich","Europa","1991","p","49.027394","6.880853"
"Tholey","66636","Saarland","49.4999","7.0249","Zetting","Frankreich","Europa","1972","p","49.0806","7.1306"
"Thundorf i.UFr.","97711","Bayern","50.190333","10.270588","Thundorf","Schweiz","Europa","1988","k","47.928974","16.203671"
"Thundorf i.UFr.","97711","Bayern","50.190333","10.270588","Contz-les-Bains","Frankreich","Europa","2000","k","49.4522","6.3464"
"Thüngersheim","97291","Bayern","49.871797","9.852134","Saint Aignan de Grand Lieu","Frankreich","Europa","1995","p","48.316651","1.5762039"
"Thurnau","95349","Bayern","50.0213","11.4085","Positano","Italien","Europa","2000","p","40.625678","14.482736"
"Thyrnau","94136","Bayern","48.6167","13.5333","Trnava (Tyrnau)","Slow. Republik","Europa","2000","k","48.3776","17.5869"
"Timmendorfer Strand","23669","Schleswig-Holstein","53.9858","10.7744","Ebekoft","Dänemark","Europa","1996","p","47.928974","16.203671"
"Timmendorfer Strand","23669","Schleswig-Holstein","53.9858","10.7744","Miedzyzdroje (Misdroy)","Polen","Europa","1995","k","-9.687","124.4804"
"Tirschenreuth","95643","Bayern","49.8789","12.3369","Marianske Lazne (Marienbad)","Tschech. Republik","Europa","2000","k","49.9761","12.706"
"Tirschenreuth","95643","Bayern","49.8789","12.3369","La Ville du Bois","Frankreich","Europa","2001","p","48.6603","2.2697"
"Tirschenreuth (Kreis) (Tirschenreuth, Stadt)","95643","Bayern","1.288011","103.852371","Salignac Perigord","Frankreich","Europa","1984","f","48.913129","12.041375"
"Tirschenreuth (Kreis) (Tirschenreuth, Stadt)","95643","Bayern","1.288011","103.852371","Santa Fe Springs","USA","Amerika","1985","k","33.9472","-118.0853"
"Titisee-Neustadt","79822","Baden-Württemberg","47.921","8.1906","Coulommiers","Frankreich","Europa","1971","p","48.8145","3.085"
"Titisee-Neustadt","79822","Baden-Württemberg","47.921","8.1906","Leighton-Linslade","Großbritannien","Europa","1991","p","51.9175","-0.6661"
"Todtmoos","79682","Baden-Württemberg","47.7384","7.9989","Plombieres-les-Baims","Frankreich","Europa","2000","k","-29.627433","28.171123"
"Todtmoos","79682","Baden-Württemberg","47.7384","7.9989","Soultzmatt","Frankreich","Europa","2000","k","47.9619","7.2376"
"Tönisvorst","47918","Nordrhein-Westfalen","51.313607","6.458983","Stare Mesto (Altstadt)","Tschech. Republik","Europa","1994","f","49.0751","17.4334"
"Tönisvorst","47918","Nordrhein-Westfalen","51.313607","6.458983","Sées","Frankreich","Europa","1979","p","-2.862323","119.924219"
"Tönisvorst","47918","Nordrhein-Westfalen","51.313607","6.458983","St. Antonis","Niederlande","Europa","1993","k","46.9638371","15.4369328"
"Tönning","25832","Schleswig-Holstein","54.30779","8.886648","Skaerbaek","Dänemark","Europa","1990","f","47.928974","16.203671"
"Tönning","25832","Schleswig-Holstein","54.30779","8.886648","Lacanau","Frankreich","Europa","2013","p","44.9792","-1.0794"
"Tönning","25832","Schleswig-Holstein","54.30779","8.886648","Fanø","Dänemark","Europa","2013","p","51.578683","-3.200543"
"Torgau","4860","Sachsen","51.5602","12.9962","Hämeenkyrö","Finnland","Europa","1998","k","47.928974","16.203671"
"Torgau","4860","Sachsen","51.5602","12.9962","Zuojmo","Tschech. Republik","Europa","2008","p","47.928974","16.203671"
"Torgau","4860","Sachsen","51.5602","12.9962","Strzegom","Polen","Europa","2008","p","-9.687","124.4804"
"Torgelow","17358","Mecklenburg-Vorpommern","53.6333","14.0167","Kamien Pomorski (Cammin/Pom.)","Polen","Europa","1996","p","",""
"Tornesch","25436","Schleswig-Holstein","53.7039","9.731","Strzelce Krajenskie","Polen","Europa","2005","p","52.8758","15.5317"
"Tornesch","25436","Schleswig-Holstein","53.7039","9.731","Gmunden","Österreich","Europa","2010","p","48.782168","14.9808656"
"Tostedt","21255","Niedersachsen","53.2833","9.7167","Morlaàs","Frankreich","Europa","1989","p","47.928974","16.203671"
"Tostedt","21255","Niedersachsen","53.2833","9.7167","Lubaczów b. Przemysl","Polen","Europa","1992","p","49.7834","22.7842"
"Traben-Trarbach","56841","Rheinland-Pfalz","49.95","7.1167","Wangen","Schweiz","Europa","1990","p","18.093154","99.608164"
"Traben-Trarbach","56841","Rheinland-Pfalz","49.95","7.1167","Selles-sur-Cher","Frankreich","Europa","1991","p","47.2756","1.5547"
"Traunreut","83301","Bayern","47.9552","12.5924","Lucé","Frankreich","Europa","1990","p","-13.645","-71.7678"
"Traunreut","83301","Bayern","47.9552","12.5924","Nettuno","Italien","Europa","1973","p","41.460352","12.67147"
"Traunstein","83278","Bayern","47.87","12.6388","Gap","Frankreich","Europa","1976","p","44.5667","6.0833"
"Traunstein","83278","Bayern","47.87","12.6388","Haywards Heath","Großbritannien","Europa","1993","p","51.005924","-0.102356"
"Traunstein","83278","Bayern","47.87","12.6388","Pinerolo","Italien","Europa","1986","p","44.885437","7.334327"
"Trebbin","14959","Brandenburg","52.2167","13.225","Bognor Regis","Großbritannien","Europa","1995","p","50.785993","-0.664681"
"Trebur","65468","Hessen","49.9243","8.4092","Vereuil sur Avre","Frankreich","Europa","1982","p","48.730805","0.963031"
"Trebur","65468","Hessen","49.9243","8.4092","Bielawa (Langenbielau)","Polen","Europa","2000","k","-9.687","124.4804"
"Trendelburg","34388","Hessen","51.5833","9.4167","Louvigné du Desert","Frankreich","Europa","1991","p","49.189659","-0.403722"
"Trendelburg","34388","Hessen","51.5833","9.4167","Pocklington","Großbritannien","Europa","1995","k","53.9553","-0.758626"
"Treuenbrietzen","14929","Brandenburg","52.0975","12.8726","Chiaravalle","Italien","Europa","2010","p","43.604141","13.343077"
"Triberg im Schwarzwald","78098","Baden-Württemberg","48.1363","8.2365","Frejus","Frankreich","Europa","1963","p","43.4331","6.7356"
"Trier","54290","Rheinland-Pfalz","49.7556","6.6393","Xiamen","China","Asien","2010","p","36.894361","98.604453"
"Trier","54290","Rheinland-Pfalz","49.7556","6.6393","Metz","Frankreich","Europa","1957","p","49.1202","6.1775"
"Trier","54290","Rheinland-Pfalz","49.7556","6.6393","Gloucester","Großbritannien","Europa","1957","p","51.849729","-2.23809"
"Trier","54290","Rheinland-Pfalz","49.7556","6.6393","Nagaoka","Japan","Asien","2006","p","37.43333333","138.8333333"
"Trier","54290","Rheinland-Pfalz","49.7556","6.6393","Pula","Kroatien","Europa","1970","p","35.1998","-87.0308"
"Trier","54290","Rheinland-Pfalz","49.7556","6.6393","Ascoli Piceno","Italien","Europa","1958","p","42.882704","13.547763"
"Trier","54290","Rheinland-Pfalz","49.7556","6.6393","Luxemburg","Luxemburg","Europa","2000","f","44.516227","-87.721609"
"Trier","54290","Rheinland-Pfalz","49.7556","6.6393","s-Hertogenbosch","Niederlande","Europa","1968","p","51.6827","5.3006"
"Trier","54290","Rheinland-Pfalz","49.7556","6.6393","Moskau","Rußland","Europa","2000","f","55.7617","37.6067"
"Trier","54290","Rheinland-Pfalz","49.7556","6.6393","Fort Worth","USA","Amerika","1987","p","32.7254","-97.3208"
"Trier-Saarburg (Kreis)","54290","Rheinland-Pfalz","49.7556","6.6393","Kibuye","Ruanda","Afrika","2002","p","-2.05872","29.351928"
"Trier-Saarburg (Kreis)","54290","Rheinland-Pfalz","49.7556","6.6393","Puck","Polen","Europa","2001","p","51.891691","0.009363"
"Trinwillershagen","18320","Mecklenburg-Vorpommern","54.25","12.6333","Nemcice n. H.","Tschech. Republik","Europa","1992","p","21.026009","-89.625191"
"Triptis","7819","Thüringen","50.7357","11.8701","Quessy","Frankreich","Europa","1991","p","47.928974","16.203671"
"Trittau","22946","Schleswig-Holstein","53.6157","10.4065","Skovbo","Dänemark","Europa","1984","p","47.928974","16.203671"
"Trittau","22946","Schleswig-Holstein","53.6157","10.4065","District du Loroux","Frankreich","Europa","1971","p","47.261372","-1.3429861"
"Trittau","22946","Schleswig-Holstein","53.6157","10.4065","Saarijärvi","Finnland","Europa","1982","p","47.928974","16.203671"
"Trittau","22946","Schleswig-Holstein","53.6157","10.4065","Wieliszew","Polen","Europa","2011","p","-9.687","124.4804"
"Trochtelfingen","72818","Baden-Württemberg","48.3084","9.2449","Mariahalom","Ungarn","Europa","2006","p","47.6278","18.7087"
"Troisdorf","53840","Nordrhein-Westfalen","50.809","7.1497","Genk","Belgien","Europa","1993","p","50.967399","5.492359"
"Troisdorf","53840","Nordrhein-Westfalen","50.809","7.1497","Evry","Frankreich","Europa","1972","p","48.630032","2.443233"
"Troisdorf","53840","Nordrhein-Westfalen","50.809","7.1497","Redcar","Großbritannien","Europa","1993","p","54.613361","-1.079628"
"Troisdorf","53840","Nordrhein-Westfalen","50.809","7.1497","Kerkyra","Griechenland","Europa","1996","p","39.630247","19.857009"
"Troisdorf","53840","Nordrhein-Westfalen","50.809","7.1497","Nantong","China","Asien","2004","p","36.894361","98.604453"
"Troisdorf","53840","Nordrhein-Westfalen","50.809","7.1497","Ozdere","Türkei","Europa","2005","p","49.13439","-123.12821"
"Trossingen","78647","Baden-Württemberg","48.0767","8.6441","Cluses","Frankreich","Europa","1972","p","46.0603","6.5786"
"Trossingen","78647","Baden-Württemberg","48.0767","8.6441","Beaverton","USA","Amerika","1997","p","45.4871","-122.8037"
"Trossingen","78647","Baden-Württemberg","48.0767","8.6441","Windhuk","Namibia","Afrika","2000","p","-22.965014","17.241159"
"Trostberg","83308","Bayern","48.028","12.558","Viareggio","Italien","Europa","1977","k","43.874879","10.246164"
"Tübingen","72070","Baden-Württemberg","48.520494","9.026958","Aigle (Vaud)","Schweiz","Europa","1973","p","46.316401","6.963225"
"Tübingen","72070","Baden-Württemberg","48.520494","9.026958","Kilchberg","Schweiz","Europa","1981","p","47.331608","8.547634"
"Tübingen","72070","Baden-Württemberg","48.520494","9.026958","Monthey","Schweiz","Europa","1959","p","46.242277","6.949482"
"Tübingen","72070","Baden-Württemberg","48.520494","9.026958","Aix-en-Provence","Frankreich","Europa","1960","p","43.5278","5.4456"
"Tübingen","72070","Baden-Württemberg","48.520494","9.026958","Kingersheim","Frankreich","Europa","1963","p","47.7926","7.3349"
"Tübingen","72070","Baden-Württemberg","48.520494","9.026958","County Durham","Großbritannien","Europa","1969","p","54.686533","-1.840925"
"Tübingen","72070","Baden-Württemberg","48.520494","9.026958","Moshi","Tansania","Afrika","2011","k","-3.342779","37.329261"
"Tübingen","72070","Baden-Württemberg","48.520494","9.026958","Perugia","Italien","Europa","1984","p","43.107316","12.406331"
"Tübingen","72070","Baden-Württemberg","48.520494","9.026958","Villa el Salvador","Peru","Amerika","1995","f","-12.2192","-76.9453"
"Tübingen","72070","Baden-Württemberg","48.520494","9.026958","Petrosawodsk","Rußland","Europa","1990","p","47.928974","16.203671"
"Tübingen","72070","Baden-Württemberg","48.520494","9.026958","Ann Arbor","USA","Amerika","1965","p","42.2776","-83.7409"
"Tübingen","72070","Baden-Württemberg","48.520494","9.026958","Villa El Salvador","Peru","Amerika","2006","p","-12.2192","-76.9453"
"Tuningen","78609","Baden-Württemberg","48.0333","8.6","Camogli","Italien","Europa","1998","p","44.338291","9.15123"
"Türkenfeld","82299","Bayern","48.109357","11.093212","Oberchaubing","Österreich","Europa","1990","p","47.928974","16.203671"
"Türkheim","86842","Bayern","48.056726","10.636796","Vaskut (Waschkut)","Ungarn","Europa","1992","p","46.1062","18.9879"
"Tussenhausen","86874","Bayern","48.1022","10.5607","Cossè-le-Vivien","Frankreich","Europa","1987","p","47.946","-0.9118"
"Tuttlingen","78532","Baden-Württemberg","47.9796","8.8074","Bex","Schweiz","Europa","1979","p","51.454925","0.13627"
"Tuttlingen","78532","Baden-Württemberg","47.9796","8.8074","Dragnignan","Frankreich","Europa","1989","p","47.928974","16.203671"
"Tuttlingen","78532","Baden-Württemberg","47.9796","8.8074","Szentes","Ungarn","Europa","2000","k","46.6563","20.272"
"Tuttlingen","78532","Baden-Württemberg","47.9796","8.8074","Tychy (Tichau)","Polen","Europa","2000","k","50.1264","19.0083"
"Tutzing","82327","Bayern","47.9094","11.2803","Bagneres de Bigorre","Frankreich","Europa","1976","p","43.0642","0.1497"
"Tutzing","82327","Bayern","47.9094","11.2803","Balatonkenese","Ungarn","Europa","1992","p","47.0402","18.1067"
"Twist","49767","Niedersachsen","52.6561","7.1057","Schoonebeek","Niederlande","Europa","2000","k","52.6499435","6.9265542"
"Twistringen","27239","Niedersachsen","52.7912","8.6364","Bonnetable","Frankreich","Europa","1977","p","48.1791","0.4257"
"Twistringen","27239","Niedersachsen","52.7912","8.6364","Kaisiadorys","Litauen","Europa","2002","p","54.8667","24.45"
"Übach-Palenberg","52531","Nordrhein-Westfalen","50.924926","6.10438","Rosny-sous-Bois","Frankreich","Europa","1990","p","48.8731","2.4853"
"Übach-Palenberg","52531","Nordrhein-Westfalen","50.924926","6.10438","Landgraaf","Niederlande","Europa","2000","k","50.9071","6.0272"
"Überherrn","66802","Saarland","49.25998","6.711068","L`Hôpital","Frankreich","Europa","1968","p","47.928974","16.203671"
"Überlingen","88662","Baden-Württemberg","47.785791","9.173297","Chantilly","Frankreich","Europa","1987","p","38.8943","-77.4311"
"Ubstadt-Weiher","76698","Baden-Württemberg","49.1708","8.6189","Montbard","Frankreich","Europa","1991","p","47.6236","4.3362"
"Ubstadt-Weiher","76698","Baden-Württemberg","49.1708","8.6189","Szolnok","Ungarn","Europa","1996","k","47.1833","20.2"
"Uchte","31600","Niedersachsen","52.4922","8.8939","Sourdeval","Frankreich","Europa","1992","p","48.7233","-0.9199"
"Üdersdorf","54552","Rheinland-Pfalz","50.204937","6.912717","Junglinster","Luxemburg","Europa","1987","p","49.6117","6.13"
"Uecker-Randow (Kreis) (Pasewalk, Stadt)","17309","Mecklenburg-Vorpommern","53.460679","13.932726","BialyBor","Polen","Europa","1990","p","53.896535","12.661149"
"Uecker-Randow (Kreis) (Pasewalk, Stadt)","17309","Mecklenburg-Vorpommern","53.460679","13.932726","Jägewa","Estland","Europa","1995","p","53.896535","12.661149"
"Uecker-Randow (Kreis) (Pasewalk, Stadt)","17309","Mecklenburg-Vorpommern","53.460679","13.932726","Wojewodschaft Stettin","Polen","Europa","2000","p","53.896535","12.661149"
"Ueckermünde","17373","Mecklenburg-Vorpommern","53.756022","14.082324","Nowe Warpno (Neuwarp)","Polen","Europa","2000","p","53.7226","14.2905"
"Uelsen","49843","Niedersachsen","52.5","6.8833","Tubbergen","Niederlande","Europa","1981","p","52.4075","6.7847"
"Uelzen","29525","Niedersachsen","52.9675","10.5615","Plateaux Nord Est  d`Rouen","Frankreich","Europa","1973","p","19.512195","-71.897898"
"Uelzen","29525","Niedersachsen","52.9675","10.5615","Barnstaple","Großbritannien","Europa","1967","p","51.095207","-4.055086"
"Uelzen","29525","Niedersachsen","52.9675","10.5615","Kobrin","Belarus","Europa","1995","p","52.215904","24.356813"
"Uelzen (Kreis) (Uelzen, Stadt)","29525","Niedersachsen","1.288011","103.852371","Barnstable (North Devon)","Großbritannien","Europa","1967","p","51.074637","-4.095584"
"Uelzen (Kreis) (Uelzen, Stadt)","29525","Niedersachsen","1.288011","103.852371","Region Nord de Rouen","Frankreich","Europa","1971","p","53.620082","8.05656"
"Uettingen","97292","Bayern","49.7947","9.7306","Echillais","Frankreich","Europa","1977","f","45.901817","-0.959207"
